AEK2CJMRPTBN5,17,13,0.7647058823529411,0.790819964349376,0.7029257684628529,0.7319261311147722,+-0.0196848816818,+-0.00226730314898,+0.00722142627424,0.9764705882352941,0.9656862745098039,0.968627450980392
A2MVQGP9T5Q5FS,1,1,1,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
ACMSW49N239AC,1,0,0,0.1,0.043478260869565216,0.06060606060606061,+-0.710504846031,+-0.661714810742,+-0.664098644234,0.1,0.043478260869565216,0.06060606060606061
ADN6I9ITJWFNL,13,13,1.0,0.8262820512820512,0.7827341740385219,0.777068639967137,+0.0157772052509,+0.0775411024267,+0.0523639351266,1.0,1.0,1.0
A3NHJPE6326P9V,4,2,0.5,0.7999999999999999,0.75,0.757020757020757,+-0.0105048460312,+0.0448069283882,+0.0323160521802,0.96875,0.90625,0.9330357142857143
A2QNMH7AWCFPL1,9,6,0.6666666666666666,0.5983164983164982,0.5538720538720538,0.5671674005007338,+-0.212188347715,+-0.15132101774,+-0.15753730434,0.837962962962963,0.8194444444444444,0.8273809523809523
A3MFHNI3OVDV2G,1,1,1,0.8333333333333334,0.7142857142857143,0.7692307692307692,+0.0228284873022,+0.00909264267388,+0.0445260643902,1.0,1.0,1.0
A1R4Y1TEMWJNT4,18,14,0.7777777777777778,0.8320761029094361,0.806132407581683,0.7974797496019399,+0.0215712568783,+0.10093933597,+0.0727750447614,0.9798005698005698,0.963674007152268,0.9708214624881292
A3P0LQCNIXWOVJ,18,3,0.16666666666666666,0.11111111111111113,0.0763888888888889,0.08888888888888888,+-0.69939373492,+-0.628804182723,+-0.635815815952,0.8545454545454546,0.7372974918264774,0.7598988869066002
A1CQF8BN4H2IQZ,1,0,0,0.8333333333333334,0.7142857142857143,0.7692307692307692,+0.0228284873022,+0.00909264267388,+0.0445260643902,0.8333333333333334,0.7142857142857143,0.7692307692307692
ACJR2IADLW6HD,1,1,1,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,1.0,1.0,1.0
A3EBUBRYCKB6AF,1,0,0,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
A25QS426U0L4ND,2,1,0.5,0.5,0.5,0.5,+-0.310504846031,+-0.205193071612,+-0.224704704841,1.0,0.6666666666666666,0.75
A1P7NVEWVZE133,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,+-0.477171512698,+-0.371859738279,+-0.391371371507,0.9722222222222222,0.8260869565217391,0.8761904761904762
A243U9BA8M2EY9,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,0.0,0.0,0
AFQKLIYNCVZTL,5,3,0.6,0.8380165289256198,0.7777777777777778,0.7092222222222222,+0.0275116828945,+0.0725847061659,+-0.0154824826183,0.8380165289256198,0.8777777777777778,0.775888888888889
AIJEWX92UW722,1,1,1,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
AW0IWJHAE6IES,4,3,0.75,0.95,0.7157738095238095,0.808974358974359,+0.139495153969,+0.010580737912,+0.0842696541338,0.9375,0.9642857142857143,0.95
A3265QTYKPZMC6,2,1,0.5,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
A1LB4EJUIYDMYJ,2,2,1.0,0.7552447552447552,0.6590909090909092,0.6994134897360704,+-0.0552600907864,+-0.0461021625209,+-0.0252912151045,1.0,1.0,1.0
A158PF19CNYVS0,1,1,1,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
ARQYCKZLIPXFH,1,1,1,1.0,0.375,0.5454545454545454,+0.189495153969,+-0.330193071612,+-0.179250159386,1.0,1.0,1.0
A1SVY6OLOUWIOZ,12,12,1.0,0.7947360509860509,0.8047889610389611,0.7862689053865526,+-0.0157687950451,+0.0995958894271,+0.061564200546,1.0,1.0,1.0
A2A9EWTHDTEX1R,2,1,0.5,0.9,0.75,0.7777777777777778,+0.0894951539688,+0.0448069283882,+0.0530730729372,0.9,1.0,0.9444444444444444
A1EUFLTY56TF0B,3,3,1.0,0.8376068376068376,0.7427536231884058,0.7560846560846561,+0.0271019915757,+0.0375605515766,+0.0313799512441,1.0,1.0,1.0
A3GE7CHWBLELVD,1,1,1,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
A185M4X8HLC539,1,0,0,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
A3FVEEK2ETHQ6Y,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,0.0,0.0,0
A3GW4QYXG1OXFW,4,3,0.75,0.9807692307692307,0.7976190476190477,0.8472222222222222,+0.170264384738,+0.0924259760072,+0.122517517382,0.9821428571428571,0.9821428571428571,0.9821428571428571
A154F2HAJMLP17,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,1.0,0.25,0.4
A2D4N5OITN925S,14,12,0.8571428571428571,0.8535768153415212,0.7599637681159421,0.7895124716553288,+0.0430719693104,+0.0547706965041,+0.0648077668148,0.9910714285714286,0.9910714285714286,0.9910714285714286
A3857424R8YR3Y,1,1,1,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
ALK9TDKJATMQX,18,12,0.6666666666666666,0.8172569379091118,0.7495224850297314,0.7447532947532947,+0.00675209187795,+0.0443294134179,+0.0200485899128,0.9407407407407407,0.9212962962962964,0.929541722645171
A3EEWSPD9OA2U0,3,2,0.6666666666666666,0.9095238095238095,0.8928571428571429,0.8915343915343916,+0.0990189634926,+0.187664071245,+0.166829686694,1.0,1.0,1.0
A33SKJTJTE5H3C,9,7,0.7777777777777778,0.9629629629629629,0.832384403036577,0.8821840927104084,+0.152458116932,+0.127191331425,+0.15747938787,0.9629629629629629,0.9265873015873015,0.9426129426129425
A2KTGGDRFBK3A8,1,1,1,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
AF52MD4ZG2CYV,14,12,0.8571428571428571,0.8606524427952998,0.8131800480402964,0.8323761100723683,+0.0501475967641,+0.107986976428,+0.107671405232,0.9228571428571428,0.9285714285714285,0.9255952380952381
A3BPY4DP4DCL6F,1,0,0,0.5333333333333333,1.0,0.6956521739130436,+-0.277171512698,+0.294806928388,+-0.0290525309275,0.5333333333333333,1.0,0.6956521739130436
AOWGCWZ7X00RX,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,1.0,0.4444444444444444,0.6153846153846153
A2ZMXBMLTPSS4D,2,2,1.0,1.0,0.875,0.9285714285714286,+0.189495153969,+0.169806928388,+0.203866723731,1.0,1.0,1.0
A1NPFJYWQH814I,7,3,0.42857142857142855,1.0,0.7962141378290446,0.8422480103152372,+0.189495153969,+0.0910210662172,+0.117543305475,1.0,0.7962141378290446,0.8422480103152372
A2LKXXNT29E29Y,1,1,1,0.75,0.2727272727272727,0.39999999999999997,+-0.0605048460312,+-0.432465798885,+-0.324704704841,1.0,1.0,1.0
A2SPHNTPIDGC55,2,2,1.0,1.0,0.75,0.8333333333333333,+0.189495153969,+0.0448069283882,+0.108628628493,1.0,1.0,1.0
A2Y59SQMTEKIPD,17,11,0.6470588235294118,0.5386396780258673,0.6012785878514779,0.5148037468106672,+-0.271865168005,+-0.10391448376,+-0.20990095803,0.9503353973168214,0.9957983193277311,0.9596858435406622
A8H6S1DAWAA1V,2,1,0.5,0.8125,0.6388888888888888,0.6923076923076923,+0.00199515396884,+-0.0663041827229,+-0.0323970125328,0.8125,0.6388888888888888,0.6923076923076923
A2COSIJ0PXHLP0,3,3,1.0,0.9333333333333333,0.5052910052910052,0.6495726495726495,+0.122828487302,+-0.199902066321,+-0.0751320552679,1.0,1.0,1.0
AC6F9EZE9MG1V,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,0.5,1.0,0.6666666666666666
A1ECLPJ8TOEKJ3,18,2,0.1111111111111111,0.7732323232323233,0.5831146175349072,0.621346492119439,+-0.0372725227988,+-0.122078454077,+-0.103358212721,0.7732323232323233,0.5831146175349072,0.621346492119439
AKHO08K69B4Y4,1,1,1,1.0,0.6666666666666666,0.8,+0.189495153969,+-0.0385264049452,+0.0752952951595,1.0,1.0,1.0
AVMIXXCHPD291,1,0,0,1.0,0.75,0.8571428571428571,+0.189495153969,+0.0448069283882,+0.132438152302,1.0,0.75,0.8571428571428571
A2GTN3XHBTF1MH,1,1,1,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
ALJMDVY95Y5G4,3,3,1.0,0.8492063492063493,0.8492063492063493,0.8461538461538461,+0.0387015031752,+0.144013277595,+0.121449141313,1.0,1.0,1.0
A304QFJ4DO34Z8,2,0,0.0,0.2727272727272727,0.5,0.3529411764705882,+-0.537777573304,+-0.205193071612,+-0.37176352837,0.425,0.875,0.5333333333333332
A3I9XLIHPPWPN1,2,2,1.0,1.0,0.75,0.8333333333333333,+0.189495153969,+0.0448069283882,+0.108628628493,1.0,1.0,1.0
A1XTTW41VO1XGQ,2,2,1.0,0.5,0.375,0.42857142857142855,+-0.310504846031,+-0.330193071612,+-0.296133276269,1.0,1.0,1.0
A2DV5UGDVXZ4YO,1,0,0,1.0,0.6666666666666666,0.8,+0.189495153969,+-0.0385264049452,+0.0752952951595,1.0,1.0,1.0
A36ZLJKXCC5REN,5,0,0.0,0.26969696969696966,0.325,0.28190476190476194,+-0.540807876334,+-0.380193071612,+-0.442799942936,0.48969696969696974,0.6583333333333334,0.5384704184704184
A29N2NWVXHVLDV,18,8,0.4444444444444444,0.843999518999519,0.8122046029654726,0.7983032075137338,+0.0334946729684,+0.107011531354,+0.0735985026732,0.9148148148148147,0.8627645502645503,0.8671973356755966
A1323ZPP9VMFY,1,1,1,0.8181818181818182,0.8181818181818182,0.8181818181818182,+0.00767697215066,+0.11298874657,+0.0934771133413,1.0,1.0,1.0
A167SYXGXFU7C8,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,0.5333333333333333,1.0,0.6956521739130436
AB85I9UI54YLM,1,0,0,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
A19OH5PQ7ZZ6UV,4,4,1.0,0.7,0.6247412008281573,0.6270833333333333,+-0.110504846031,+-0.0804518707837,+-0.0976213715072,1.0,1.0,1.0
A1JP58Y4XAT7EU,1,1,1,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
A2V0KT4Q3KR9E7,4,2,0.5,0.5249999999999999,0.5386904761904762,0.5272727272727272,+-0.285504846031,+-0.166502595421,+-0.197431977568,0.9583333333333334,0.9583333333333334,0.9583333333333334
A1KAGE2AVL6ZGO,7,6,0.8571428571428571,0.8571428571428571,0.8282312925170068,0.80989010989011,+0.0466380111117,+0.123038220905,+0.0851854050496,1.0,0.9591836734693877,0.9761904761904762
A3SB7UDTB45F8N,15,7,0.4666666666666667,0.43939273689273683,0.48899868247694334,0.4437562747933748,+-0.371112109138,+-0.216194389135,+-0.280948430047,0.696547619047619,0.726190476190476,0.7042596348884382
A1R4O3JMD41ML8,3,3,1.0,0.6071428571428571,0.6811594202898551,0.6004489337822672,+-0.203361988888,+-0.024033651322,+-0.124255771058,1.0,1.0,1.0
AZV195E9JW7ZH,1,0,0,0.8,1.0,0.888888888888889,+-0.0105048460312,+0.294806928388,+0.164184184048,0.75,0.75,0.75
A1RF7JE545EPAD,3,1,0.3333333333333333,0.7916666666666666,0.625,0.5740740740740741,+-0.0188381793645,+-0.0801930716118,+-0.150630630766,0.7916666666666666,0.625,0.5740740740740741
A2UD295CIKI9F,3,2,0.6666666666666666,0.33333333333333337,0.2777777777777778,0.303030303030303,+-0.477171512698,+-0.427415293834,+-0.42167440181,1.0,1.0,1.0
AHSY0VVGL4XQD,17,12,0.7058823529411765,0.8423282599753188,0.7480735377154816,0.7518741148772108,+0.0318234139442,+0.0428804661036,+0.0271694100367,1.0,0.9705882352941176,0.9803921568627451
A2XEJ4VQ6WZCSE,1,0,0,1.0,0.13043478260869565,0.23076923076923078,+0.189495153969,+-0.574758289003,+-0.493935474071,1.0,0.9565217391304348,0.9777777777777777
ACM2EBNMLJO9D,1,0,0,1.0,1.0,1.0,+0.189495153969,+0.294806928388,+0.275295295159,1.0,1.0,1.0
A37L9WI5SQM83H,4,2,0.5,0.5397727272727273,0.6388888888888888,0.5224137931034483,+-0.270732118758,+-0.0663041827229,+-0.202290911737,0.9868421052631579,1.0,0.9932432432432432
A2RMJNF6IPI42F,18,10,0.5555555555555556,0.7503561253561254,0.7057383705934429,0.6921321476877031,+-0.060148720675,+0.000545298981608,+-0.0325725571528,0.9848773167486616,0.990981240981241,0.9874402974402975
A1H83UBDQMKMN1,2,0,0.0,0.3333333333333333,0.5,0.4,+-0.477171512698,+-0.205193071612,+-0.324704704841,0.7333333333333334,0.75,0.7076923076923077
A255Z4U24Y2SP8,3,2,0.6666666666666666,0.6571428571428571,0.4166666666666667,0.4592592592592593,+-0.153361988888,+-0.288526404945,+-0.265445445581,0.8571428571428571,0.8333333333333334,0.8444444444444444
AMHZ8D856PO3F,18,9,0.5,0.49827441077441076,0.5910206272525113,0.5004442161840208,+-0.312230435257,+-0.114172444359,+-0.224260488657,0.8972578347578347,0.9417087542087542,0.9057539682539683
AQW67R8JPMU85,1,0,0,0.5,1.0,0.6666666666666666,+-0.310504846031,+0.294806928388,+-0.0580380381739,0.5,1.0,0.6666666666666666
ATU5UBFMPVJ83,1,0,0,0.6,0.3333333333333333,0.42857142857142855,+-0.210504846031,+-0.371859738279,+-0.296133276269,0.6,0.3333333333333333,0.42857142857142855
A11INOLBSOUEVA,4,2,0.5,0.625,0.5833333333333333,0.5416666666666667,+-0.185504846031,+-0.121859738279,+-0.183038038174,0.8888888888888888,0.9285714285714286,0.90625
A33XXKGG4SP92D,1,1,1,1.0,0.8333333333333334,0.9090909090909091,+0.189495153969,+0.128140261721,+0.18438620425,1.0,1.0,1.0
A315I4VR5PQ7M2,1,1,1,0.9090909090909091,0.5555555555555556,0.6896551724137931,+0.0985860630597,+-0.149637516056,+-0.0350495324267,1.0,1.0,1.0
A1C726O0DAGK17,5,2,0.4,0.36,0.3,0.31111111111111106,+-0.450504846031,+-0.405193071612,+-0.413593593729,0.75,0.85,0.7833333333333333
A2KYR3GRQT2EL0,2,2,1.0,0.5625,0.6086956521739131,0.4946236559139785,+-0.248004846031,+-0.0964974194379,+-0.230081048927,1.0,1.0,1.0
A10BH9PYCYUKDJ,3,3,1.0,1.0,0.7361111111111112,0.8181818181818182,+0.189495153969,+0.0309180394993,+0.0934771133413,1.0,1.0,1.0
AFSB8WBSUU2B4,1,0,0,1.0,0.6666666666666666,0.8,+0.189495153969,+-0.0385264049452,+0.0752952951595,1.0,0.16666666666666666,0.2857142857142857
A3FVUXM0IHPXYO,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,1.0,0.75,0.8571428571428571
A3O81LHBBI8NPK,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,1.0,0.3333333333333333,0.5
A37WDOIQH6JM6V,2,1,0.5,0.875,0.7916666666666667,0.8295454545454546,+0.0644951539688,+0.0864735950548,+0.104840749705,1.0,0.9166666666666667,0.9545454545454546
AURYD2FH3FUOQ,18,13,0.7222222222222222,0.8827516619183287,0.8671419160549595,0.8531484673641535,+0.0722468158872,+0.161948844443,+0.128443762524,0.9621212121212119,0.9443742985409651,0.9426869426869426
A3NRGIQSHCLOV3,1,0,0,0.8,1.0,0.888888888888889,+-0.0105048460312,+0.294806928388,+0.164184184048,0.8,1.0,0.888888888888889
A2BJT8I6ZAV8MU,4,0,0.0,0.3928571428571429,0.45166925465838514,0.4082167832167832,+-0.417647703174,+-0.253523816953,+-0.316487921624,0.9891304347826088,0.9177018633540373,0.947463768115942
A2Y4R2BHAY7H2B,1,0,0,1.0,0.5,0.6666666666666666,+0.189495153969,+-0.205193071612,+-0.0580380381739,1.0,0.5,0.6666666666666666
AZBHD78KQMIKB,4,1,0.25,0.09803921568627451,0.1607142857142857,0.12083333333333333,+-0.712465630345,+-0.544478785898,+-0.603871371507,0.28260869565217395,0.35714285714285715,0.30000000000000004
AWX4LIGWKDFF,2,0,0.0,0.5,0.0625,0.1111111111111111,+-0.310504846031,+-0.642693071612,+-0.613593593729,1.0,0.1875,0.3111111111111111
AYFOAD75CRBKE,18,14,0.7777777777777778,0.7109126984126986,0.6796562937867286,0.673580586080586,+-0.0995921476185,+-0.0255367778251,+-0.0511241187599,1.0,0.9868125701459035,0.9928571428571428
A2Z6QUQZF8954Y,1,1,1,0.8,0.5,0.6153846153846154,+-0.0105048460312,+-0.205193071612,+-0.109320089456,1.0,1.0,1.0
A1B7HJPGMX4TU3,6,4,0.6666666666666666,0.7005050505050505,0.6693840579710145,0.6487438487438487,+-0.109999795526,+-0.0358090136408,+-0.0759608560967,0.8333333333333334,0.8333333333333334,0.8333333333333334
A3TAFJGK9RSPB,13,12,0.9230769230769231,0.9167832167832167,0.8638209616470486,0.8781154742693206,+0.106278370752,+0.158627890035,+0.153410769429,1.0,0.9903846153846154,0.9948717948717949
A2IICH6KZZB6XF,15,5,0.3333333333333333,0.6932234432234432,0.7094798920885877,0.6434201220316227,+-0.117281402808,+0.00428682047675,+-0.0812845828089,0.6763403263403264,0.7835309617918313,0.6903174170490511
A2SBUN0TST2AZ8,17,12,0.7058823529411765,0.9534313725490197,0.8068970671272462,0.8555131143366438,+0.142926526518,+0.101703995515,+0.130808409496,0.9932126696832578,0.9381843646549528,0.9605442176870748
ACCY48FRTI0E9,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,0.0,0.0,0
A1XIQNZH1VEFTQ,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,1.0,0.5,0.6666666666666666
A14W0IW2KGR80K,2,0,0.0,0.7272727272727273,0.8125,0.763157894736842,+-0.0832321187584,+0.107306928388,+0.0384531898963,0.7272727272727273,0.8125,0.763157894736842
A1VGZ2K3HF66TE,18,4,0.2222222222222222,0.2919191919191919,0.26957070707070707,0.2752715121136174,+-0.518585654112,+-0.435622364541,+-0.449433192727,0.7888802555469223,0.7425884971174825,0.7385844158854584
A35D31QHYQUF9V,3,2,0.6666666666666666,0.9111111111111111,0.7380952380952381,0.804029304029304,+0.10060626508,+0.0329021664834,+0.0793245991888,1.0,1.0,1.0
A1NHFCWPAQNUT6,13,13,1.0,0.9358974358974358,0.9140147292321206,0.9070874861572535,+0.125392589866,+0.20882165762,+0.182382781317,1.0,1.0,1.0
A203HI499F5HCI,3,0,0.0,0.7282828282828283,0.8143939393939394,0.7427065687935254,+-0.0822220177483,+0.109200867782,+0.018001863953,0.7073677956030897,0.8143939393939394,0.7241558441558441
A5N6QK76RTR7R,1,0,0,0.0,0.0,0,+-0.810504846031,+-0.705193071612,+-0.724704704841,1.0,1.0,1.0
AE627VT8OR8A6,3,3,1.0,0.27272727272727276,0.27272727272727276,0.27272727272727276,+-0.537777573304,+-0.432465798885,+-0.451977432113,1.0,1.0,1.0
A35IEM9AICHLN0,18,1,0.05555555555555555,0.05128205128205128,0.047619047619047616,0.049382716049382734,+-0.759222794749,+-0.657574023993,+-0.675321988791,0.7241572316572317,0.7551202152651427,0.70108109561157
A3AMX0BADW0LX7,6,0,0.0,0.27380952380952384,0.2474747474747475,0.25333333333333335,+-0.536695322222,+-0.457718324137,+-0.471371371507,0.541971916971917,0.6641414141414141,0.5501075268817204
